Numero da Venda;Data da Venda;Data do Envio;ID Canal;ID Loja;ID Produto;ID Promocao;ID Cliente;Quantidade Vendida;Quantidade Devolvida
7541;04/01/2017;07/01/2017;3;12;548;2;38684;4;1
7542;04/01/2017;07/01/2017;3;12;1282;2;27397;4;1
7546;04/01/2017;04/01/2017;0;12;678;2;6157;4;1
7610;04/01/2017;05/01/2017;1;13;1324;2;26739;9;1
7614;04/01/2017;04/01/2017;0;13;671;2;34627;9;1
7616;04/01/2017;10/01/2017;6;21;206;2;9736;9;1
7652;04/01/2017;10/01/2017;6;10;1416;2;18623;9;0
7670;04/01/2017;05/01/2017;1;10;1362;2;9159;9;0
7698;04/01/2017;04/01/2017;0;11;1298;2;2373;9;0
7700;04/01/2017;08/01/2017;4;23;646;2;20767;9;0
7705;04/01/2017;06/01/2017;2;20;378;2;35296;9;0
7718;04/01/2017;09/01/2017;5;23;599;2;15205;9;0
7721;04/01/2017;04/01/2017;0;11;1531;2;17474;9;0
7723;04/01/2017;04/01/2017;0;1;687;2;11879;9;0
7730;04/01/2017;08/01/2017;4;8;169;2;28523;9;0
7735;04/01/2017;04/01/2017;0;8;1405;2;22273;9;0
7747;04/01/2017;04/01/2017;0;11;292;2;10751;9;0
7752;04/01/2017;11/01/2017;7;3;1378;2;2827;9;0
7759;04/01/2017;04/01/2017;0;23;1525;2;28445;9;0
7776;04/01/2017;04/01/2017;0;21;1089;2;7673;9;0
7777;04/01/2017;09/01/2017;5;19;1042;2;22474;9;0
7782;04/01/2017;06/01/2017;2;19;1348;2;15190;9;0
7791;04/01/2017;12/01/2017;8;18;259;2;2779;9;0
7804;04/01/2017;06/01/2017;2;22;324;2;5306;9;0
7815;04/01/2017;11/01/2017;7;12;683;2;16054;9;0
7818;04/01/2017;05/01/2017;1;5;1379;2;25464;9;0
7820;04/01/2017;04/01/2017;0;6;724;2;12889;9;0
7832;04/01/2017;09/01/2017;5;3;257;2;8160;9;0
7864;04/01/2017;05/01/2017;1;19;459;2;21000;12;0
8084;04/01/2017;12/01/2017;8;14;1285;2;6762;4;0
8090;04/01/2017;06/01/2017;2;11;128;2;11425;4;0
8097;04/01/2017;04/01/2017;0;13;809;2;25827;4;0
8124;04/01/2017;04/01/2017;0;3;748;2;16933;4;0
8128;04/01/2017;04/01/2017;0;1;1110;2;33050;4;0
8130;04/01/2017;07/01/2017;3;6;988;2;27900;4;0
8131;04/01/2017;04/01/2017;0;12;1285;2;9779;4;0
8136;04/01/2017;13/01/2017;9;8;742;2;35048;4;0
8147;04/01/2017;04/01/2017;0;19;1470;2;35716;4;0
8165;04/01/2017;10/01/2017;6;3;1608;2;26830;4;0
8168;04/01/2017;04/01/2017;0;14;845;2;6334;4;0
8170;04/01/2017;04/01/2017;0;18;1308;2;26161;4;0
8171;04/01/2017;04/01/2017;0;10;931;2;8345;4;0
8177;04/01/2017;04/01/2017;0;12;844;2;7918;4;0
8198;04/01/2017;04/01/2017;0;6;787;2;10289;4;0
8214;04/01/2017;11/01/2017;7;2;766;2;8324;4;0
8331;04/01/2017;04/01/2017;0;6;2492;2;30626;80;0
8339;04/01/2017;05/01/2017;1;22;432;2;16286;27;0
8411;04/01/2017;04/01/2017;0;19;1321;2;26270;18;0
8413;04/01/2017;11/01/2017;7;2;448;2;20166;12;0
8422;04/01/2017;07/01/2017;3;14;1055;2;4441;9;0
8432;04/01/2017;04/01/2017;0;1;1412;2;29338;9;0
8438;04/01/2017;05/01/2017;1;13;1456;2;14809;9;0
8444;04/01/2017;11/01/2017;7;11;281;2;23332;9;0
8448;04/01/2017;09/01/2017;5;14;1439;2;17135;9;0
8457;04/01/2017;06/01/2017;2;21;1221;2;12981;9;0
8461;04/01/2017;09/01/2017;5;2;980;2;25358;9;0
8531;04/01/2017;04/01/2017;0;23;516;2;11245;4;0
8532;04/01/2017;04/01/2017;0;10;1050;2;29913;4;0
8540;04/01/2017;04/01/2017;0;6;813;2;20169;4;0
8545;04/01/2017;11/01/2017;7;2;1344;2;29528;4;0
8577;04/01/2017;08/01/2017;4;10;2515;2;30492;80;0
8582;04/01/2017;04/01/2017;0;3;1402;2;22387;9;1
8583;04/01/2017;07/01/2017;3;21;1120;2;24829;9;1
8623;04/01/2017;05/01/2017;1;21;556;2;30607;18;1
8635;04/01/2017;12/01/2017;8;8;259;2;9585;18;1
8663;04/01/2017;08/01/2017;4;8;538;2;29379;4;1
8687;04/01/2017;04/01/2017;0;3;869;2;17570;9;1
8690;04/01/2017;10/01/2017;6;13;681;2;38822;9;1
8692;04/01/2017;05/01/2017;1;12;711;2;8240;9;1
8695;04/01/2017;05/01/2017;1;3;1455;2;11037;9;1
8724;04/01/2017;07/01/2017;3;14;555;2;12906;9;0
8738;04/01/2017;08/01/2017;4;22;1120;2;21076;9;0
8740;04/01/2017;04/01/2017;0;6;1024;2;11409;9;0
8755;04/01/2017;04/01/2017;0;14;153;2;20118;9;0
8756;04/01/2017;04/01/2017;0;13;1550;2;23999;9;0
8759;04/01/2017;10/01/2017;6;23;750;2;19855;9;0
8779;04/01/2017;07/01/2017;3;6;1360;2;26137;9;0
8783;04/01/2017;08/01/2017;4;23;122;2;10574;9;0
8804;04/01/2017;04/01/2017;0;18;244;2;8378;9;0
8807;04/01/2017;05/01/2017;1;10;1087;2;27018;9;0
8832;04/01/2017;06/01/2017;2;5;1116;2;7647;9;0
8841;04/01/2017;06/01/2017;2;2;729;2;22787;9;0
8849;04/01/2017;04/01/2017;0;19;1153;2;2786;9;0
8855;04/01/2017;04/01/2017;0;11;1398;2;11330;9;0
8868;04/01/2017;11/01/2017;7;23;1330;2;27859;9;0
8880;04/01/2017;08/01/2017;4;19;616;2;35313;9;0
8882;04/01/2017;05/01/2017;1;14;616;2;28944;9;0
8890;04/01/2017;04/01/2017;0;10;1129;2;32986;9;0
8893;04/01/2017;09/01/2017;5;3;1655;2;21596;9;0
8896;04/01/2017;04/01/2017;0;22;1323;2;22461;9;0
8898;04/01/2017;04/01/2017;0;2;1023;2;31654;9;0
8907;04/01/2017;04/01/2017;0;2;1088;2;33568;9;0
8912;04/01/2017;04/01/2017;0;1;1061;2;19796;9;0
8914;04/01/2017;10/01/2017;6;1;1596;2;19724;9;0
8918;04/01/2017;04/01/2017;0;23;155;2;37590;9;0
8919;04/01/2017;04/01/2017;0;12;719;2;27531;9;0
8937;04/01/2017;04/01/2017;0;22;1324;2;3266;9;0
8968;04/01/2017;04/01/2017;0;18;452;2;16394;12;0
9200;04/01/2017;04/01/2017;0;11;669;2;18126;18;0
9282;04/01/2017;07/01/2017;3;23;1351;2;3475;4;0
9301;04/01/2017;04/01/2017;0;22;118;2;18347;4;0
9308;04/01/2017;04/01/2017;0;5;1420;2;8828;4;0
9316;04/01/2017;04/01/2017;0;18;297;2;21714;4;0
9327;04/01/2017;05/01/2017;1;18;178;2;15574;4;0
9331;04/01/2017;04/01/2017;0;5;488;2;13454;4;0
9333;04/01/2017;04/01/2017;0;6;755;2;29262;4;0
9335;04/01/2017;04/01/2017;0;8;879;2;25402;4;0
9337;04/01/2017;11/01/2017;7;6;1440;2;36479;4;0
9338;04/01/2017;04/01/2017;0;21;898;2;20631;4;0
9350;04/01/2017;13/01/2017;9;2;537;2;13349;4;0
9354;04/01/2017;05/01/2017;1;5;986;2;4942;4;0
9355;04/01/2017;04/01/2017;0;19;974;2;28733;4;0
9357;04/01/2017;12/01/2017;8;11;126;2;19810;4;0
9385;04/01/2017;09/01/2017;5;23;620;2;7975;4;0
9390;04/01/2017;04/01/2017;0;22;229;2;14705;4;0
9392;04/01/2017;04/01/2017;0;1;4;2;27279;4;0
9394;04/01/2017;07/01/2017;3;5;190;2;14623;4;0
9400;04/01/2017;06/01/2017;2;8;846;2;25584;4;0
9486;04/01/2017;11/01/2017;7;1;448;2;17137;12;0
9487;04/01/2017;04/01/2017;0;21;442;2;18938;12;0
9492;04/01/2017;06/01/2017;2;18;1650;2;18353;9;0
9506;04/01/2017;04/01/2017;0;13;1015;2;12363;9;0
9511;04/01/2017;09/01/2017;5;23;1449;2;12961;9;0
9599;04/01/2017;04/01/2017;0;19;1490;2;25371;4;0
9615;04/01/2017;11/01/2017;7;6;744;2;27913;4;0
9631;04/01/2017;06/01/2017;2;2;649;2;22406;4;0
9633;04/01/2017;04/01/2017;0;12;743;2;28340;4;0
9658;05/01/2017;06/01/2017;1;22;1357;2;30108;9;1
9665;05/01/2017;05/01/2017;0;22;313;2;31553;4;1
9685;05/01/2017;09/01/2017;4;25;1055;2;23166;9;0
9687;05/01/2017;07/01/2017;2;17;1357;2;30903;9;0
9697;05/01/2017;05/01/2017;0;6;1367;2;4797;9;0
9702;05/01/2017;05/01/2017;0;24;1461;2;10136;9;0
9715;05/01/2017;09/01/2017;4;2;670;2;4138;9;0
9766;05/01/2017;05/01/2017;0;17;707;2;9707;4;0
9809;05/01/2017;07/01/2017;2;22;2488;2;8903;80;0
9828;05/01/2017;12/01/2017;7;7;244;2;28305;9;0
9830;05/01/2017;09/01/2017;4;8;1005;2;12154;9;0
9844;05/01/2017;09/01/2017;4;20;816;2;31301;4;0
9852;05/01/2017;08/01/2017;3;23;815;2;16895;9;1
9864;05/01/2017;06/01/2017;1;7;331;2;20315;4;1
9898;05/01/2017;05/01/2017;0;10;752;2;25248;4;1
9899;05/01/2017;05/01/2017;0;7;262;2;20577;4;1
9935;05/01/2017;07/01/2017;2;23;116;2;28224;4;1
9955;05/01/2017;10/01/2017;5;23;2515;2;38371;80;1
9984;05/01/2017;06/01/2017;1;10;325;2;12417;9;1
9991;05/01/2017;08/01/2017;3;10;1627;2;10519;9;1
10000;05/01/2017;11/01/2017;6;24;1400;2;15144;9;1
10007;05/01/2017;08/01/2017;3;23;667;2;20517;9;1
10026;05/01/2017;11/01/2017;6;16;1132;2;15555;9;0
10030;05/01/2017;08/01/2017;3;2;243;2;15736;9;0
10056;05/01/2017;05/01/2017;0;2;993;2;21881;9;0
10069;05/01/2017;05/01/2017;0;22;1007;2;4659;9;0
10071;05/01/2017;05/01/2017;0;3;1567;2;7395;9;0
10088;05/01/2017;09/01/2017;4;16;1347;2;10616;9;0
10089;05/01/2017;08/01/2017;3;23;1435;2;19081;9;0
10117;05/01/2017;05/01/2017;0;16;626;2;26086;9;0
10124;05/01/2017;05/01/2017;0;25;1428;2;17628;9;0
10128;05/01/2017;05/01/2017;0;10;1176;2;9873;9;0
10131;05/01/2017;08/01/2017;3;22;1362;2;6078;9;0
10133;05/01/2017;07/01/2017;2;20;40;2;34820;9;0
10140;05/01/2017;07/01/2017;2;24;563;2;3626;9;0
10147;05/01/2017;05/01/2017;0;3;587;2;26300;9;0
10154;05/01/2017;05/01/2017;0;6;1587;2;15281;9;0
10156;05/01/2017;05/01/2017;0;22;528;2;5386;9;0
10157;05/01/2017;05/01/2017;0;6;182;2;19826;9;0
10158;05/01/2017;05/01/2017;0;17;248;2;11919;9;0
10173;05/01/2017;06/01/2017;1;17;579;2;26497;9;0
10201;05/01/2017;05/01/2017;0;24;1651;2;19850;9;0
10204;05/01/2017;09/01/2017;4;17;727;2;9576;9;0
10428;05/01/2017;12/01/2017;7;6;832;2;6765;4;0
10443;05/01/2017;05/01/2017;0;7;191;2;31482;4;0
10447;05/01/2017;09/01/2017;4;16;902;2;10195;4;0
10463;05/01/2017;05/01/2017;0;8;796;2;15195;4;0
10473;05/01/2017;05/01/2017;0;10;6;2;9150;4;0
10485;05/01/2017;05/01/2017;0;3;1283;2;18276;4;0
10489;05/01/2017;09/01/2017;4;20;487;2;4372;4;0
10491;05/01/2017;10/01/2017;5;24;1066;2;29632;4;0
10507;05/01/2017;05/01/2017;0;20;498;2;34077;4;0
10517;05/01/2017;11/01/2017;6;25;1441;2;20905;4;0
10520;05/01/2017;05/01/2017;0;22;1653;2;8268;4;0
10711;05/01/2017;05/01/2017;0;8;1024;2;24993;18;0
10728;05/01/2017;08/01/2017;3;17;729;2;10837;9;0
10732;05/01/2017;05/01/2017;0;3;1387;2;25469;9;0
10736;05/01/2017;08/01/2017;3;20;684;2;9233;9;0
10740;05/01/2017;05/01/2017;0;24;1305;2;24380;9;0
10824;05/01/2017;05/01/2017;0;17;316;2;15909;4;0
10828;05/01/2017;05/01/2017;0;2;813;2;20998;4;0
10876;05/01/2017;09/01/2017;4;7;1026;2;5598;9;1
10879;05/01/2017;07/01/2017;2;5;326;2;11730;9;1
10880;05/01/2017;07/01/2017;2;7;1519;2;17256;9;1
10883;05/01/2017;05/01/2017;0;10;1026;2;27312;9;1
10939;05/01/2017;10/01/2017;5;7;196;2;33774;4;1
11004;05/01/2017;05/01/2017;0;24;1531;2;29009;9;1
11015;05/01/2017;10/01/2017;5;7;1402;2;3547;9;1
11020;05/01/2017;06/01/2017;1;7;1635;2;17032;9;1
11025;05/01/2017;07/01/2017;2;10;1200;2;1508;9;1
11037;05/01/2017;10/01/2017;5;5;424;2;37780;12;1
11042;05/01/2017;05/01/2017;0;2;1428;2;15800;9;0
11047;05/01/2017;08/01/2017;3;8;978;2;19329;9;0
11052;05/01/2017;06/01/2017;1;16;1356;2;31482;9;0
11056;05/01/2017;06/01/2017;1;3;1071;2;26625;9;0
11059;05/01/2017;05/01/2017;0;2;1630;2;18212;9;0
11072;05/01/2017;10/01/2017;5;5;1357;2;30146;9;0
11080;05/01/2017;11/01/2017;6;5;165;2;34023;9;0
11086;05/01/2017;05/01/2017;0;20;155;2;26184;9;0
11087;05/01/2017;08/01/2017;3;10;690;2;9270;9;0
11093;05/01/2017;05/01/2017;0;4;380;2;23709;9;0
11094;05/01/2017;05/01/2017;0;5;244;2;18415;9;0
11102;05/01/2017;05/01/2017;0;7;380;2;9398;9;0
11103;05/01/2017;10/01/2017;5;3;643;2;32173;9;0
11109;05/01/2017;05/01/2017;0;6;1332;2;32593;9;0
11124;05/01/2017;14/01/2017;9;2;170;2;21937;9;0
11126;05/01/2017;05/01/2017;0;2;780;2;5809;9;0
11133;05/01/2017;05/01/2017;0;23;1137;2;21729;9;0
11135;05/01/2017;05/01/2017;0;8;580;2;15629;9;0
11148;05/01/2017;14/01/2017;9;8;736;2;33174;9;0
11152;05/01/2017;06/01/2017;1;23;1463;2;23537;9;0
11164;05/01/2017;05/01/2017;0;8;1611;2;13426;9;0
11175;05/01/2017;06/01/2017;1;10;1105;2;10891;9;0
11179;05/01/2017;05/01/2017;0;20;1429;2;11461;9;0
11182;05/01/2017;08/01/2017;3;23;123;2;11090;9;0
11196;05/01/2017;13/01/2017;8;16;543;2;22597;9;0
11240;05/01/2017;14/01/2017;9;5;721;2;32889;9;0
11250;05/01/2017;07/01/2017;2;24;154;2;25261;9;0
11287;05/01/2017;05/01/2017;0;25;452;2;30020;12;0
11494;05/01/2017;05/01/2017;0;5;1283;2;29139;8;0
11495;05/01/2017;05/01/2017;0;7;1106;2;23353;8;0
11607;05/01/2017;08/01/2017;3;5;2;2;29641;4;0
11609;05/01/2017;08/01/2017;3;3;644;2;17106;4;0
11611;05/01/2017;10/01/2017;5;2;253;2;17521;4;0
11626;05/01/2017;05/01/2017;0;7;515;2;2017;4;0
11627;05/01/2017;09/01/2017;4;3;848;2;13768;4;0
11628;05/01/2017;10/01/2017;5;8;1457;2;4934;4;0
11639;05/01/2017;05/01/2017;0;20;1373;2;9067;4;0
11644;05/01/2017;05/01/2017;0;25;584;2;19013;4;0
11651;05/01/2017;06/01/2017;1;2;1373;2;33640;4;0
11662;05/01/2017;05/01/2017;0;6;167;2;18513;4;0
11674;05/01/2017;09/01/2017;4;6;1589;2;35373;4;0
11692;05/01/2017;14/01/2017;9;5;128;2;3686;4;0
11704;05/01/2017;05/01/2017;0;5;6;2;19846;4;0
11798;05/01/2017;11/01/2017;6;17;280;2;10546;9;0
11801;05/01/2017;11/01/2017;6;25;1075;2;25120;9;0
11808;05/01/2017;05/01/2017;0;17;1567;2;19736;9;0
11813;05/01/2017;05/01/2017;0;20;1659;2;14369;9;0
11883;05/01/2017;05/01/2017;0;8;1420;2;24651;4;0
11885;05/01/2017;05/01/2017;0;22;1634;2;20985;4;0
11900;05/01/2017;14/01/2017;9;25;947;2;33068;4;0
11909;05/01/2017;06/01/2017;1;2;1262;2;18156;4;0
11947;06/01/2017;06/01/2017;0;2;1441;2;7917;4;1
11972;06/01/2017;06/01/2017;0;2;667;2;35147;9;1
11976;06/01/2017;06/01/2017;0;20;37;2;18052;9;0
11981;06/01/2017;06/01/2017;0;6;1055;2;12233;9;0
11982;06/01/2017;06/01/2017;0;21;241;2;10441;9;0
11993;06/01/2017;06/01/2017;0;18;736;2;30495;9;0
11994;06/01/2017;15/01/2017;9;22;1036;2;13590;9;0
11998;06/01/2017;06/01/2017;0;20;1444;2;35472;9;0
12015;06/01/2017;13/01/2017;7;18;1449;2;21766;9;0
12065;06/01/2017;12/01/2017;6;21;1316;2;3966;4;0
12122;06/01/2017;06/01/2017;0;6;1108;2;30229;9;0
12123;06/01/2017;06/01/2017;0;1;1044;2;12465;9;0
12124;06/01/2017;06/01/2017;0;1;1519;2;18985;9;0
12154;06/01/2017;06/01/2017;0;20;744;2;2334;4;1
12157;06/01/2017;09/01/2017;3;20;933;2;10238;4;1
12194;06/01/2017;13/01/2017;7;20;572;2;23642;4;1
12217;06/01/2017;06/01/2017;0;6;574;2;1360;4;1
12251;06/01/2017;09/01/2017;3;18;1120;2;18576;9;1
12253;06/01/2017;08/01/2017;2;20;980;2;16281;9;1
12255;06/01/2017;06/01/2017;0;21;968;2;30628;9;1
12261;06/01/2017;06/01/2017;0;21;155;2;27748;9;1
12267;06/01/2017;07/01/2017;1;19;1334;2;24821;9;1
12281;06/01/2017;06/01/2017;0;24;672;2;30037;9;0
12291;06/01/2017;13/01/2017;7;18;1321;2;29719;9;0
12292;06/01/2017;07/01/2017;1;25;1304;2;29720;9;0
12312;06/01/2017;14/01/2017;8;24;1118;2;22633;9;0
12328;06/01/2017;12/01/2017;6;21;1117;2;14537;9;0
12342;06/01/2017;07/01/2017;1;19;412;2;16672;9;0
12343;06/01/2017;11/01/2017;5;5;1083;2;18849;9;0
12345;06/01/2017;11/01/2017;5;24;1615;2;27594;9;0
12352;06/01/2017;06/01/2017;0;18;1200;2;8436;9;0
12359;06/01/2017;07/01/2017;1;24;222;2;15700;9;0
12361;06/01/2017;07/01/2017;1;19;746;2;6605;9;0
12362;06/01/2017;13/01/2017;7;4;1010;2;26635;9;0
12377;06/01/2017;06/01/2017;0;4;1505;2;9099;9;0
12406;06/01/2017;07/01/2017;1;18;1298;2;32034;9;0
12416;06/01/2017;07/01/2017;1;19;1008;2;36420;9;0
12418;06/01/2017;12/01/2017;6;24;154;2;24802;9;0
12424;06/01/2017;06/01/2017;0;6;1467;2;27677;9;0
12453;06/01/2017;11/01/2017;5;19;1591;2;29416;9;0
12464;06/01/2017;06/01/2017;0;25;1365;2;6782;9;0
12518;06/01/2017;06/01/2017;0;18;452;2;31392;12;0
12521;06/01/2017;15/01/2017;9;4;440;2;25541;12;0
12767;06/01/2017;06/01/2017;0;18;836;2;6607;4;0
12778;06/01/2017;07/01/2017;1;18;1454;2;17981;4;0
12822;06/01/2017;07/01/2017;1;19;470;2;23130;4;0
12836;06/01/2017;07/01/2017;1;6;790;2;21266;4;0
12842;06/01/2017;08/01/2017;2;1;501;2;31151;4;0
12849;06/01/2017;06/01/2017;0;20;279;2;23010;4;0
12856;06/01/2017;06/01/2017;0;21;1437;2;26044;4;0
12877;06/01/2017;07/01/2017;1;2;898;2;20304;4;0
12884;06/01/2017;15/01/2017;9;21;905;2;18125;4;0
12997;06/01/2017;07/01/2017;1;22;2488;2;20523;80;0
13006;06/01/2017;06/01/2017;0;1;432;2;21364;27;0
13068;06/01/2017;11/01/2017;5;25;1567;2;20789;18;0
13101;06/01/2017;06/01/2017;0;22;285;2;10718;9;0
13118;06/01/2017;08/01/2017;2;25;763;2;22910;9;0
13124;06/01/2017;06/01/2017;0;24;1120;2;10122;9;0
13126;06/01/2017;06/01/2017;0;2;993;2;19603;9;0
13223;06/01/2017;08/01/2017;2;22;783;2;9102;4;0
13226;06/01/2017;11/01/2017;5;5;748;2;24719;4;0
13264;06/01/2017;06/01/2017;0;19;1036;2;19036;9;1
13287;06/01/2017;12/01/2017;6;20;275;2;27875;4;1
13355;06/01/2017;11/01/2017;5;2;973;2;30360;9;1
13361;06/01/2017;11/01/2017;5;19;1586;2;13128;9;1
13371;06/01/2017;11/01/2017;5;6;1179;2;15510;9;1
13402;06/01/2017;06/01/2017;0;6;1120;2;27133;9;0
13405;06/01/2017;11/01/2017;5;5;282;2;21519;9;0
13426;06/01/2017;07/01/2017;1;24;869;2;23478;9;0
13456;06/01/2017;06/01/2017;0;25;646;2;38059;9;0
13458;06/01/2017;06/01/2017;0;25;1041;2;32689;9;0
13502;06/01/2017;06/01/2017;0;6;1522;2;11234;9;0
13510;06/01/2017;10/01/2017;4;20;156;2;9905;9;0
13522;06/01/2017;09/01/2017;3;5;822;2;26274;9;0
13535;06/01/2017;06/01/2017;0;4;1043;2;5367;9;0
13555;06/01/2017;08/01/2017;2;5;949;2;12696;9;0
13587;06/01/2017;09/01/2017;3;19;1353;2;13578;9;0
13590;06/01/2017;11/01/2017;5;22;712;2;8133;9;0
13952;06/01/2017;11/01/2017;5;19;824;2;32302;4;0
13959;06/01/2017;07/01/2017;1;22;988;2;12267;4;0
13977;06/01/2017;06/01/2017;0;1;754;2;13507;4;0
13978;06/01/2017;13/01/2017;7;22;312;2;13021;4;0
13989;06/01/2017;07/01/2017;1;22;1261;2;24731;4;0
13994;06/01/2017;08/01/2017;2;1;1317;2;6472;4;0
13999;06/01/2017;06/01/2017;0;21;631;2;7520;4;0
14000;06/01/2017;11/01/2017;5;6;275;2;13639;4;0
14003;06/01/2017;06/01/2017;0;18;1458;2;27026;4;0
14006;06/01/2017;06/01/2017;0;1;783;2;27787;4;0
14008;06/01/2017;06/01/2017;0;5;279;2;21610;4;0
14018;06/01/2017;07/01/2017;1;21;1127;2;17581;4;0
14024;06/01/2017;13/01/2017;7;24;609;2;13197;4;0
14026;06/01/2017;06/01/2017;0;5;620;2;31102;4;0
14029;06/01/2017;06/01/2017;0;5;536;2;20857;4;0
14042;06/01/2017;11/01/2017;5;20;844;2;14557;4;0
14043;06/01/2017;08/01/2017;2;22;943;2;17931;4;0
14044;06/01/2017;11/01/2017;5;20;778;2;25765;4;0
14045;06/01/2017;09/01/2017;3;18;586;2;18337;4;0
14050;06/01/2017;06/01/2017;0;24;880;2;3248;4;0
14165;06/01/2017;06/01/2017;0;25;1588;2;23102;9;0
14180;06/01/2017;13/01/2017;7;22;1488;2;29579;9;0
14249;06/01/2017;07/01/2017;1;22;1014;2;21041;4;0
14254;06/01/2017;07/01/2017;1;6;331;2;22653;4;0
14261;06/01/2017;07/01/2017;1;19;988;2;24389;4;0
14274;06/01/2017;11/01/2017;5;19;1423;2;32434;4;0
14276;06/01/2017;08/01/2017;2;4;487;2;11669;4;0
14280;06/01/2017;12/01/2017;6;25;802;2;16992;4;0
14344;07/01/2017;07/01/2017;0;16;1612;2;33490;9;0
14345;07/01/2017;08/01/2017;1;7;1393;2;8059;9;0
14346;07/01/2017;12/01/2017;5;20;552;2;20875;9;0
14350;07/01/2017;10/01/2017;3;12;1013;2;7351;9;0
14360;07/01/2017;08/01/2017;1;7;1438;2;34453;9;0
14363;07/01/2017;07/01/2017;0;15;1304;2;33004;9;0
14373;07/01/2017;08/01/2017;1;4;687;2;12501;9;0
14434;07/01/2017;07/01/2017;0;20;755;2;6895;4;0
14486;07/01/2017;12/01/2017;5;17;1635;2;30556;9;0
14489;07/01/2017;12/01/2017;5;24;1429;2;14559;9;0
14492;07/01/2017;08/01/2017;1;25;655;2;32084;9;0
14579;07/01/2017;11/01/2017;4;4;706;2;31709;4;1
14607;07/01/2017;08/01/2017;1;4;191;2;20127;4;1
14660;07/01/2017;11/01/2017;4;14;504;2;4612;9;1
14661;07/01/2017;09/01/2017;2;14;658;2;16853;9;1
14663;07/01/2017;07/01/2017;0;16;384;2;25348;9;1
14665;07/01/2017;10/01/2017;3;20;176;2;23468;9;1
14666;07/01/2017;11/01/2017;4;20;122;2;24014;9;1
14668;07/01/2017;07/01/2017;0;20;724;2;15929;9;1
14682;07/01/2017;07/01/2017;0;3;380;2;21052;9;0
14685;07/01/2017;13/01/2017;6;15;1418;2;6602;9;0
14692;07/01/2017;07/01/2017;0;17;687;2;29847;9;0
14707;07/01/2017;11/01/2017;4;14;712;2;9149;9;0
14720;07/01/2017;07/01/2017;0;9;978;2;3790;9;0
14727;07/01/2017;07/01/2017;0;19;1005;2;19678;9;0
14738;07/01/2017;08/01/2017;1;11;1379;2;32881;9;0
14742;07/01/2017;07/01/2017;0;19;733;2;13397;9;0
14749;07/01/2017;08/01/2017;1;21;301;2;9767;9;0
14755;07/01/2017;10/01/2017;3;16;1559;2;34319;9;0
14763;07/01/2017;07/01/2017;0;9;733;2;33390;9;0
14781;07/01/2017;12/01/2017;5;19;728;2;37491;9;0
14790;07/01/2017;08/01/2017;1;9;1657;2;18591;9;0
14814;07/01/2017;07/01/2017;0;16;710;2;16873;9;0
14824;07/01/2017;07/01/2017;0;12;615;2;33637;9;0
14841;07/01/2017;14/01/2017;7;17;1558;2;11063;9;0
14845;07/01/2017;07/01/2017;0;10;292;2;12131;9;0
14852;07/01/2017;09/01/2017;2;13;238;2;5790;9;0
14862;07/01/2017;12/01/2017;5;14;153;2;34068;9;0
14874;07/01/2017;12/01/2017;5;11;270;2;12100;9;0
14881;07/01/2017;07/01/2017;0;13;1588;2;24713;9;0
14917;07/01/2017;07/01/2017;0;20;418;2;28012;12;0
15114;07/01/2017;15/01/2017;8;14;1143;2;19095;4;0
15130;07/01/2017;10/01/2017;3;7;679;2;30631;4;0
15131;07/01/2017;07/01/2017;0;9;194;2;26397;4;0
15140;07/01/2017;10/01/2017;3;13;902;2;29036;4;0
15149;07/01/2017;07/01/2017;0;19;536;2;24158;4;0
15153;07/01/2017;07/01/2017;0;14;1249;2;25374;4;0
15156;07/01/2017;07/01/2017;0;19;743;2;28242;4;0
15164;07/01/2017;08/01/2017;1;24;5;2;10243;4;0
15168;07/01/2017;08/01/2017;1;16;177;2;15647;4;0
15177;07/01/2017;07/01/2017;0;15;844;2;6041;4;0
15179;07/01/2017;07/01/2017;0;11;901;2;19928;4;0
15184;07/01/2017;07/01/2017;0;20;560;2;10073;4;0
15187;07/01/2017;07/01/2017;0;17;632;2;32023;4;0
15188;07/01/2017;07/01/2017;0;15;585;2;24287;4;0
15204;07/01/2017;11/01/2017;4;25;1248;2;12372;4;0
15217;07/01/2017;09/01/2017;2;7;385;2;31165;4;0
15222;07/01/2017;11/01/2017;4;7;898;2;2969;4;0
15226;07/01/2017;09/01/2017;2;17;808;2;15325;4;0
15242;07/01/2017;08/01/2017;1;20;538;2;4958;4;0
15263;07/01/2017;08/01/2017;1;7;903;2;35076;4;0
15275;07/01/2017;07/01/2017;0;12;679;2;20997;4;0
15278;07/01/2017;07/01/2017;0;20;783;2;34828;4;0
15280;07/01/2017;09/01/2017;2;24;488;2;8442;4;0
15441;07/01/2017;13/01/2017;6;13;1534;2;11272;18;0
15467;07/01/2017;07/01/2017;0;15;599;2;25375;9;0
15472;07/01/2017;07/01/2017;0;13;257;2;6380;9;0
15477;07/01/2017;07/01/2017;0;14;1021;2;36181;9;0
15478;07/01/2017;07/01/2017;0;24;643;2;20823;9;0
15487;07/01/2017;13/01/2017;6;12;968;2;29860;9;0
15588;07/01/2017;07/01/2017;0;12;1135;2;33610;4;0
15777;07/01/2017;11/01/2017;4;6;361;2;9226;9;1
15801;07/01/2017;07/01/2017;0;21;1553;2;33896;9;0
15804;07/01/2017;12/01/2017;5;16;1129;2;22425;9;0
